KQ_driver_id__c,controller_id__c,laptime_raw__c,driver_id__c,laptime__c,timestamp__c,KQ_lap_id__c,KQ_car_id__c,event_type__c,DataSource__c,personal_best__c,unix_time__c,lap_id__c,DataSourceObject__c,lap__c,car_id__c
,1,871725,81,14:31.725,14.05.2025 15:04:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227880628,1747227880628,carrera_v2_lap_80687EFE,993,3
,1,10919,81,0:10.919,14.05.2025 15:04:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227891608,1747227891608,carrera_v2_lap_80687EFE,994,3
,1,5579,81,0:05.579,14.05.2025 15:04:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227897127,1747227897127,carrera_v2_lap_80687EFE,995,3
,1,8748,81,0:08.748,14.05.2025 15:05:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227905827,1747227905827,carrera_v2_lap_80687EFE,996,3
,1,5588,81,0:05.588,14.05.2025 15:05:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227911407,1747227911407,carrera_v2_lap_80687EFE,997,3
,1,5649,81,0:05.649,14.05.2025 15:05:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227917047,1747227917047,carrera_v2_lap_80687EFE,998,3
,1,7144,81,0:07.144,14.05.2025 15:05:24,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227924188,1747227924188,carrera_v2_lap_80687EFE,999,3
,1,7356,81,0:07.356,14.05.2025 15:05:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227931508,1747227931508,carrera_v2_lap_80687EFE,1000,3
,1,5565,81,0:05.565,14.05.2025 15:05:37,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227937089,1747227937089,carrera_v2_lap_80687EFE,1001,3
,1,5376,81,0:05.376,14.05.2025 15:05:42,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227942427,1747227942427,carrera_v2_lap_80687EFE,1002,3
,1,10689,81,0:10.689,14.05.2025 15:05:53,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227953108,1747227953108,carrera_v2_lap_80687EFE,1003,3
,1,5946,81,0:05.946,14.05.2025 15:05:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227959048,1747227959048,carrera_v2_lap_80687EFE,1004,3
,1,5724,81,0:05.724,14.05.2025 15:06:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747227964749,1747227964749,carrera_v2_lap_80687EFE,1005,3
,2,993338,82,16:33.338,14.05.2025 15:06:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228004108,1747228004108,carrera_v2_lap_80687EFE,703,7
,1,43254,81,0:43.254,14.05.2025 15:06:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228007769,1747228007769,carrera_v2_lap_80687EFE,1006,3
,1,1118,81,0:01.118,14.05.2025 15:06:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228008970,1747228008970,carrera_v2_lap_80687EFE,1007,3
,1,15570,81,0:15.570,14.05.2025 15:07:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228024509,1747228024509,carrera_v2_lap_80687EFE,1008,3
,2,46197,82,0:46.197,14.05.2025 15:07:30,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228050251,1747228050251,carrera_v2_lap_80687EFE,704,7
,1,27082,81,0:27.082,14.05.2025 15:07:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228051509,1747228051509,carrera_v2_lap_80687EFE,1009,3
,1,242562,81,4:02.562,14.05.2025 15:11:33,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228293315,1747228293315,carrera_v2_lap_80687EFE,1010,3
,1,852,81,0:00.852,14.05.2025 15:11:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228294154,1747228294154,carrera_v2_lap_80687EFE,1011,3
,1,667,81,0:00.667,14.05.2025 15:11:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228294874,1747228294874,carrera_v2_lap_80687EFE,1012,3
,1,642,81,0:00.642,14.05.2025 15:11:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228295473,1747228295473,carrera_v2_lap_80687EFE,1013,3
,1,650,81,0:00.650,14.05.2025 15:11:36,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228296195,1747228296195,carrera_v2_lap_80687EFE,1014,3
,1,330,81,0:00.330,14.05.2025 15:11:36,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228296435,1747228296435,carrera_v2_lap_80687EFE,1015,3
,1,286,81,0:00.286,14.05.2025 15:11:37,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228296797,1747228296797,carrera_v2_lap_80687EFE,1016,3
,1,694,81,0:00.694,14.05.2025 15:11:37,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228297395,1747228297395,carrera_v2_lap_80687EFE,1017,3
,1,701,81,0:00.701,14.05.2025 15:11:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228298174,1747228298174,carrera_v2_lap_80687EFE,1018,3
,1,653,81,0:00.653,14.05.2025 15:11:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228298774,1747228298774,carrera_v2_lap_80687EFE,1019,3
,1,382,81,0:00.382,14.05.2025 15:11:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228299254,1747228299254,carrera_v2_lap_80687EFE,1020,3
,1,221,81,0:00.221,14.05.2025 15:11:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228299375,1747228299375,carrera_v2_lap_80687EFE,1021,3
,1,399,81,0:00.399,14.05.2025 15:11:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228299854,1747228299854,carrera_v2_lap_80687EFE,1022,3
,1,274,81,0:00.274,14.05.2025 15:11:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228300154,1747228300154,carrera_v2_lap_80687EFE,1023,3
,1,406,81,0:00.406,14.05.2025 15:11:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228300455,1747228300455,carrera_v2_lap_80687EFE,1024,3
,1,328649,83,5:28.649,14.05.2025 15:17:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228628062,1747228628062,carrera_v2_lap_80687EFE,1025,3
,1,43417,83,0:43.417,14.05.2025 15:17:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228671443,1747228671443,carrera_v2_lap_80687EFE,1026,3
,2,623210,84,10:23.210,14.05.2025 15:17:52,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228671561,1747228671561,carrera_v2_lap_80687EFE,705,7
,2,7187,84,0:07.187,14.05.2025 15:17:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228678641,1747228678641,carrera_v2_lap_80687EFE,706,7
,1,8854,83,0:08.854,14.05.2025 15:18:00,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228680321,1747228680321,carrera_v2_lap_80687EFE,1027,3
,1,8439,83,0:08.439,14.05.2025 15:18:09,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228688662,1747228688662,carrera_v2_lap_80687EFE,1028,3
,2,11008,84,0:11.008,14.05.2025 15:18:10,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228689742,1747228689742,carrera_v2_lap_80687EFE,707,7
,1,6704,83,0:06.704,14.05.2025 15:18:15,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228695381,1747228695381,carrera_v2_lap_80687EFE,1029,3
,1,5522,83,0:05.522,14.05.2025 15:18:21,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228700901,1747228700901,carrera_v2_lap_80687EFE,1030,3
,1,9951,83,0:09.951,14.05.2025 15:18:31,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228710801,1747228710801,carrera_v2_lap_80687EFE,1031,3
,2,37655,84,0:37.655,14.05.2025 15:18:47,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228727302,1747228727302,carrera_v2_lap_80687EFE,708,7
,1,26674,83,0:26.674,14.05.2025 15:18:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228737382,1747228737382,carrera_v2_lap_80687EFE,1032,3
,2,19341,84,0:19.341,14.05.2025 15:19:07,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228746502,1747228746502,carrera_v2_lap_80687EFE,709,7
,1,12673,83,0:12.673,14.05.2025 15:19:10,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228749982,1747228749982,carrera_v2_lap_80687EFE,1033,3
,1,6763,83,0:06.763,14.05.2025 15:19:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228756643,1747228756643,carrera_v2_lap_80687EFE,1034,3
,1,5616,83,0:05.616,14.05.2025 15:19:22,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228762343,1747228762343,carrera_v2_lap_80687EFE,1035,3
,2,16922,84,0:16.922,14.05.2025 15:19:23,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228763424,1747228763424,carrera_v2_lap_80687EFE,710,7
,1,5360,83,0:05.360,14.05.2025 15:19:28,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228767623,1747228767623,carrera_v2_lap_80687EFE,1036,3
,1,5195,83,0:05.195,14.05.2025 15:19:33,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228772844,1747228772844,carrera_v2_lap_80687EFE,1037,3
,2,10270,84,0:10.270,14.05.2025 15:19:34,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228773622,1747228773622,carrera_v2_lap_80687EFE,711,7
,2,28549,84,0:28.549,14.05.2025 15:20:02,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228802004,1747228802004,carrera_v2_lap_80687EFE,712,7
,1,29674,83,0:29.674,14.05.2025 15:20:02,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228802485,1747228802485,carrera_v2_lap_80687EFE,1038,3
,1,12869,83,0:12.869,14.05.2025 15:20:15,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228815203,1747228815203,carrera_v2_lap_80687EFE,1039,3
,1,7641,83,0:07.641,14.05.2025 15:20:23,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228822883,1747228822883,carrera_v2_lap_80687EFE,1040,3
,2,25141,84,0:25.141,14.05.2025 15:20:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228827204,1747228827204,carrera_v2_lap_80687EFE,713,7
,1,7918,83,0:07.918,14.05.2025 15:20:31,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228830804,1747228830804,carrera_v2_lap_80687EFE,1041,3
,2,11077,84,0:11.077,14.05.2025 15:20:38,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228838244,1747228838244,carrera_v2_lap_80687EFE,714,7
,1,8530,83,0:08.530,14.05.2025 15:20:39,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228839263,1747228839263,carrera_v2_lap_80687EFE,1042,3
,2,10051,84,0:10.051,14.05.2025 15:20:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228848264,1747228848264,carrera_v2_lap_80687EFE,715,7
,1,10014,83,0:10.014,14.05.2025 15:20:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228849345,1747228849345,carrera_v2_lap_80687EFE,1043,3
,2,7668,84,0:07.668,14.05.2025 15:20:56,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228855825,1747228855825,carrera_v2_lap_80687EFE,716,7
,1,9493,83,0:09.493,14.05.2025 15:20:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228858765,1747228858765,carrera_v2_lap_80687EFE,1044,3
,2,18328,84,0:18.328,14.05.2025 15:21:14,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228874125,1747228874125,carrera_v2_lap_80687EFE,717,7
,1,18202,83,0:18.202,14.05.2025 15:21:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228876885,1747228876885,carrera_v2_lap_80687EFE,1045,3
,1,15234,83,0:15.234,14.05.2025 15:21:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228892125,1747228892125,carrera_v2_lap_80687EFE,1046,3
,2,26471,84,0:26.471,14.05.2025 15:21:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228900585,1747228900585,carrera_v2_lap_80687EFE,718,7
,1,9344,83,0:09.344,14.05.2025 15:21:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228901425,1747228901425,carrera_v2_lap_80687EFE,1047,3
,2,9997,84,0:09.997,14.05.2025 15:21:50,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228910485,1747228910485,carrera_v2_lap_80687EFE,719,7
,1,9527,83,0:09.527,14.05.2025 15:21:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228910845,1747228910845,carrera_v2_lap_80687EFE,1048,3
,1,6604,83,0:06.604,14.05.2025 15:21:57,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228917446,1747228917446,carrera_v2_lap_80687EFE,1049,3
,2,8765,84,0:08.765,14.05.2025 15:21:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228919187,1747228919187,carrera_v2_lap_80687EFE,720,7
,1,7280,83,0:07.280,14.05.2025 15:22:05,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228924706,1747228924706,carrera_v2_lap_80687EFE,1050,3
,2,6604,84,0:06.604,14.05.2025 15:22:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228925787,1747228925787,carrera_v2_lap_80687EFE,721,7
,1,5571,83,0:05.571,14.05.2025 15:22:10,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228930346,1747228930346,carrera_v2_lap_80687EFE,1051,3
,2,6199,84,0:06.199,14.05.2025 15:22:12,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228931967,1747228931967,carrera_v2_lap_80687EFE,722,7
,1,5644,83,0:05.644,14.05.2025 15:22:16,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228935926,1747228935926,carrera_v2_lap_80687EFE,1052,3
,2,5969,84,0:05.969,14.05.2025 15:22:18,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228938026,1747228938026,carrera_v2_lap_80687EFE,723,7
,1,5279,83,0:05.279,14.05.2025 15:22:21,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228941147,1747228941147,carrera_v2_lap_80687EFE,1053,3
,2,5594,84,0:05.594,14.05.2025 15:22:24,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228943548,1747228943548,carrera_v2_lap_80687EFE,724,7
,1,6081,83,0:06.081,14.05.2025 15:22:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228947267,1747228947267,carrera_v2_lap_80687EFE,1054,3
,2,6149,84,0:06.149,14.05.2025 15:22:30,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747228949607,1747228949607,carrera_v2_lap_80687EFE,725,7
,2,175332,84,2:55.332,14.05.2025 15:25:24,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229124449,1747229124449,carrera_v2_lap_80687EFE,726,7
,2,541,84,0:00.541,14.05.2025 15:25:25,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229124990,1747229124990,carrera_v2_lap_80687EFE,727,7
,2,80262,84,1:20.262,14.05.2025 15:26:45,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229204976,1747229204976,carrera_v2_lap_80687EFE,728,7
,2,16106,84,0:16.106,14.05.2025 15:27:01,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229220992,1747229220992,carrera_v2_lap_80687EFE,729,7
,2,5990,84,0:05.990,14.05.2025 15:27:07,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229227111,1747229227111,carrera_v2_lap_80687EFE,730,7
,2,310485,84,5:10.485,14.05.2025 15:32:17,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229536596,1747229536596,carrera_v2_lap_80687EFE,731,7
,1,616991,83,10:16.991,14.05.2025 15:32:42,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229562338,1747229562338,carrera_v2_lap_80687EFE,1055,3
,2,49355,84,0:49.355,14.05.2025 15:33:06,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229585798,1747229585798,carrera_v2_lap_80687EFE,732,7
,2,44136,85,0:44.136,14.05.2025 15:33:50,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229629838,1747229629838,carrera_v2_lap_80687EFE,733,6
,2,11029,85,0:11.029,14.05.2025 15:34:01,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229640698,1747229640698,carrera_v2_lap_80687EFE,734,6
,2,8670,85,0:08.670,14.05.2025 15:34:09,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229649398,1747229649398,carrera_v2_lap_80687EFE,735,6
,2,9730,85,0:09.730,14.05.2025 15:34:19,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229659119,1747229659119,carrera_v2_lap_80687EFE,736,6
,2,10419,85,0:10.419,14.05.2025 15:34:29,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229669499,1747229669499,carrera_v2_lap_80687EFE,737,6
,2,7919,85,0:07.919,14.05.2025 15:34:37,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229677419,1747229677419,carrera_v2_lap_80687EFE,738,6
,2,6866,85,0:06.866,14.05.2025 15:34:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229684259,1747229684259,carrera_v2_lap_80687EFE,739,6
,2,9066,85,0:09.066,14.05.2025 15:34:53,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229693319,1747229693319,carrera_v2_lap_80687EFE,740,6
,2,8002,85,0:08.002,14.05.2025 15:35:01,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229701299,1747229701299,carrera_v2_lap_80687EFE,741,6
,2,7306,85,0:07.306,14.05.2025 15:35:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229708500,1747229708500,carrera_v2_lap_80687EFE,742,6
,2,7139,85,0:07.139,14.05.2025 15:35:16,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229715640,1747229715640,carrera_v2_lap_80687EFE,743,6
,2,7111,85,0:07.111,14.05.2025 15:35:23,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229722780,1747229722780,carrera_v2_lap_80687EFE,744,6
,2,18006,85,0:18.006,14.05.2025 15:35:41,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229740721,1747229740721,carrera_v2_lap_80687EFE,745,6
,2,8545,85,0:08.545,14.05.2025 15:35:49,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229749241,1747229749241,carrera_v2_lap_80687EFE,746,6
,2,9341,85,0:09.341,14.05.2025 15:35:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229758601,1747229758601,carrera_v2_lap_80687EFE,747,6
,2,9458,85,0:09.458,14.05.2025 15:36:08,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229767962,1747229767962,carrera_v2_lap_80687EFE,748,6
,2,8201,85,0:08.201,14.05.2025 15:36:16,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229776302,1747229776302,carrera_v2_lap_80687EFE,749,6
,2,8065,85,0:08.065,14.05.2025 15:36:24,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229784282,1747229784282,carrera_v2_lap_80687EFE,750,6
,2,7705,85,0:07.705,14.05.2025 15:36:32,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229791961,1747229791961,carrera_v2_lap_80687EFE,751,6
,2,7898,85,0:07.898,14.05.2025 15:36:40,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229799761,1747229799761,carrera_v2_lap_80687EFE,752,6
,2,7906,85,0:07.906,14.05.2025 15:36:48,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229807562,1747229807562,carrera_v2_lap_80687EFE,753,6
,2,7878,85,0:07.878,14.05.2025 15:36:55,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229815482,1747229815482,carrera_v2_lap_80687EFE,754,6
,2,7922,85,0:07.922,14.05.2025 15:37:03,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229823402,1747229823402,carrera_v2_lap_80687EFE,755,6
,2,7693,85,0:07.693,14.05.2025 15:37:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229831083,1747229831083,carrera_v2_lap_80687EFE,756,6
,2,7903,85,0:07.903,14.05.2025 15:37:19,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229838942,1747229838942,carrera_v2_lap_80687EFE,757,6
,2,7925,85,0:07.925,14.05.2025 15:37:27,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229846802,1747229846802,carrera_v2_lap_80687EFE,758,6
,2,8223,85,0:08.223,14.05.2025 15:37:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229854962,1747229854962,carrera_v2_lap_80687EFE,759,6
,2,8500,85,0:08.500,14.05.2025 15:37:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229863546,1747229863546,carrera_v2_lap_80687EFE,760,6
,2,7675,85,0:07.675,14.05.2025 15:37:51,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229871162,1747229871162,carrera_v2_lap_80687EFE,761,6
,2,7521,85,0:07.521,14.05.2025 15:37:59,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229878663,1747229878663,carrera_v2_lap_80687EFE,762,6
,2,12149,85,0:12.149,14.05.2025 15:38:11,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229890783,1747229890783,carrera_v2_lap_80687EFE,763,6
,2,9838,85,0:09.838,14.05.2025 15:38:21,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229900624,1747229900624,carrera_v2_lap_80687EFE,764,6
,2,14133,85,0:14.133,14.05.2025 15:38:35,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229914724,1747229914724,carrera_v2_lap_80687EFE,765,6
,2,9449,85,0:09.449,14.05.2025 15:38:44,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229924143,1747229924143,carrera_v2_lap_80687EFE,766,6
,2,10336,85,0:10.336,14.05.2025 15:38:54,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229934464,1747229934464,carrera_v2_lap_80687EFE,767,6
,2,7478,85,0:07.478,14.05.2025 15:39:02,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229941905,1747229941905,carrera_v2_lap_80687EFE,768,6
,2,22754,85,0:22.754,14.05.2025 15:39:25,,,ui.lap_update,carrera_v2_6b799dd9_992f_4f07_bcd0_a3815b27c6ec,,1747229964525,1747229964525,carrera_v2_lap_80687EFE,769,6
